episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
131,34.6486,242,3.3,0.460,0.2231,85,0.028,0.37,-0.81,0.0667,0.1299,0.043,7.8
132,19.3673,229,3.4,0.487,0.2268,78,0.030,0.35,-0.77,0.0651,0.1290,0.044,7.8
133,41.7850,246,3.3,0.467,0.2297,80,0.029,0.38,-0.80,0.0679,0.1293,0.052,7.8
134,46.2482,290,3.3,0.460,0.2286,80,0.029,0.45,-0.81,0.0769,0.1261,0.058,7.8
135,39.5204,306,3.4,0.507,0.2329,82,0.029,0.47,-0.74,0.0755,0.1263,0.057,7.8
136,47.8182,283,3.4,0.427,0.2380,83,0.028,0.44,-0.86,0.0656,0.1281,0.067,7.8
137,23.4329,249,3.4,0.553,0.2381,80,0.029,0.38,-0.67,0.0666,0.1284,0.075,7.7
138,38.5302,272,3.4,0.413,0.2380,79,0.030,0.42,-0.88,0.0694,0.1255,0.077,7.7
139,30.8839,250,3.5,0.527,0.2446,83,0.028,0.38,-0.71,0.0678,0.1293,0.068,7.7
140,47.2139,279,3.5,0.427,0.2463,83,0.028,0.43,-0.86,0.0639,0.1293,0.068,7.8
141,33.3451,279,3.4,0.480,0.2464,84,0.028,0.43,-0.78,0.0651,0.1289,0.085,7.8
142,47.6642,267,3.3,0.440,0.2452,82,0.029,0.41,-0.84,0.0848,0.1312,0.085,7.8
143,32.1479,247,3.4,0.440,0.2509,84,0.028,0.38,-0.84,0.0716,0.1342,0.078,7.8
144,24.2711,248,3.4,0.540,0.2517,82,0.029,0.38,-0.69,0.0724,0.1339,0.068,7.7
145,36.1980,275,3.4,0.440,0.2558,84,0.028,0.42,-0.84,0.0838,0.1306,0.052,7.7
146,33.9517,250,3.3,0.527,0.2588,82,0.029,0.38,-0.71,0.0820,0.1370,0.061,7.7
147,26.9831,268,3.3,0.447,0.2596,79,0.030,0.41,-0.83,0.0744,0.1392,0.052,7.8
148,35.7762,221,3.4,0.460,0.2602,81,0.029,0.34,-0.81,0.0671,0.1390,0.044,7.8
149,49.8663,271,3.4,0.460,0.2637,79,0.030,0.42,-0.81,0.0724,0.1483,0.036,7.8
150,36.7792,261,3.5,0.440,0.2642,80,0.029,0.40,-0.84,0.0773,0.1488,0.036,7.8
151,43.4042,241,3.3,0.453,0.2631,81,0.029,0.37,-0.82,0.0754,0.1504,0.036,7.7
152,44.7203,260,3.3,0.500,0.2666,83,0.028,0.40,-0.75,0.0687,0.1457,0.037,7.8
153,40.0897,309,3.4,0.453,0.2712,86,0.027,0.47,-0.82,0.0699,0.1466,0.045,7.8
154,25.9597,222,3.4,0.507,0.2719,89,0.026,0.34,-0.74,0.0679,0.1530,0.046,7.8
155,45.2321,250,3.3,0.433,0.2745,88,0.027,0.38,-0.85,0.0699,0.1508,0.065,7.8
156,38.7758,289,3.3,0.500,0.2724,82,0.029,0.44,-0.75,0.0656,0.1482,0.065,7.7
157,31.3509,253,3.3,0.467,0.2730,81,0.029,0.39,-0.80,0.0646,0.1440,0.055,7.7
158,43.5737,255,3.5,0.460,0.2706,78,0.030,0.39,-0.81,0.0711,0.1467,0.056,7.7
159,20.0720,272,3.5,0.480,0.2706,86,0.027,0.42,-0.78,0.0683,0.1459,0.055,7.8
