episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
69,30.5126,282,3.3,0.510,0.0499,64,0.024,0.43,-0.73,0.0684,0.0483,0.179,7.7
70,35.2963,334,3.3,0.450,0.0511,66,0.024,0.51,-0.83,0.0677,0.0474,0.172,7.7
71,33.5382,298,3.4,0.510,0.0550,63,0.025,0.46,-0.73,0.0700,0.0511,0.167,7.8
72,26.0614,277,3.5,0.410,0.0551,70,0.022,0.43,-0.89,0.0667,0.0516,0.169,7.8
73,30.5020,309,3.4,0.510,0.0560,70,0.022,0.47,-0.73,0.0764,0.0543,0.169,8.0
74,39.4720,356,3.1,0.420,0.0588,69,0.023,0.55,-0.87,0.0716,0.0546,0.148,8.0
75,30.6148,330,3.2,0.500,0.0647,68,0.023,0.51,-0.75,0.0777,0.0549,0.152,7.9
76,27.5703,297,3.3,0.430,0.0653,65,0.024,0.46,-0.86,0.0749,0.0548,0.147,7.8
77,41.1939,349,3.3,0.470,0.0649,65,0.024,0.54,-0.80,0.0738,0.0536,0.162,7.8
78,30.3691,325,3.3,0.470,0.0657,67,0.023,0.50,-0.80,0.0676,0.0567,0.149,7.7
79,33.0487,273,3.4,0.490,0.0677,63,0.025,0.42,-0.77,0.0659,0.0575,0.132,7.8
80,30.1259,307,3.4,0.470,0.0675,56,0.028,0.47,-0.80,0.0647,0.0575,0.132,7.9
81,30.9241,336,3.5,0.490,0.0673,65,0.024,0.52,-0.77,0.0619,0.0554,0.132,7.8
82,23.2604,279,3.3,0.510,0.0722,68,0.023,0.43,-0.73,0.1279,0.0597,0.129,7.9
83,36.1294,286,3.3,0.460,0.0732,62,0.025,0.44,-0.81,0.1187,0.0609,0.127,8.0
84,31.1020,343,3.3,0.440,0.0751,62,0.025,0.53,-0.84,0.1179,0.0604,0.127,7.9
85,38.0506,306,3.4,0.480,0.0752,68,0.023,0.47,-0.78,0.1089,0.0608,0.129,7.8
86,31.7228,257,3.4,0.490,0.0782,71,0.022,0.39,-0.77,0.0980,0.0582,0.129,7.9
87,34.5090,334,3.4,0.430,0.0784,67,0.023,0.51,-0.86,0.0883,0.0588,0.129,7.8
88,25.6426,279,3.3,0.570,0.0784,66,0.024,0.43,-0.65,0.0750,0.0588,0.129,7.8
89,34.3646,312,3.4,0.370,0.0822,71,0.022,0.48,-0.95,0.0690,0.0633,0.129,7.7
90,17.2452,275,3.4,0.550,0.0825,64,0.024,0.42,-0.67,0.0633,0.0618,0.129,7.8
91,46.0131,298,3.2,0.370,0.0833,65,0.024,0.46,-0.95,0.0662,0.0623,0.132,7.9
92,12.9756,273,3.3,0.590,0.0852,66,0.024,0.42,-0.61,0.0678,0.0647,0.104,7.8
93,42.1608,320,3.3,0.380,0.0873,64,0.024,0.49,-0.93,0.0678,0.0644,0.119,7.9
94,22.6618,333,3.3,0.550,0.0886,65,0.024,0.51,-0.67,0.0730,0.0680,0.119,7.9
95,27.2753,303,3.4,0.440,0.0878,70,0.022,0.47,-0.84,0.0755,0.0677,0.119,7.8
96,35.9638,354,3.4,0.500,0.0892,68,0.023,0.54,-0.75,0.0765,0.0649,0.123,7.8
97,36.7360,359,3.4,0.450,0.0861,57,0.027,0.55,-0.83,0.0710,0.0683,0.106,7.9
98,21.7270,300,3.4,0.480,0.0866,70,0.022,0.46,-0.78,0.0687,0.0696,0.104,7.9
99,27.3591,293,3.3,0.500,0.0873,66,0.024,0.45,-0.75,0.0632,0.0698,0.103,8.0
100,36.7262,262,3.2,0.430,0.0881,64,0.024,0.40,-0.86,0.0641,0.0733,0.103,7.9
101,25.1351,327,3.4,0.510,0.0902,65,0.024,0.50,-0.73,0.0571,0.0763,0.088,7.9
102,21.0629,224,3.5,0.460,0.0976,63,0.025,0.34,-0.81,0.1154,0.0780,0.100,7.9
103,28.7124,291,3.5,0.520,0.0996,65,0.024,0.45,-0.72,0.1109,0.0722,0.114,7.8
104,32.3634,307,3.4,0.460,0.1028,67,0.023,0.47,-0.81,0.1075,0.0715,0.100,7.8
105,29.5580,335,3.3,0.490,0.1033,71,0.022,0.51,-0.77,0.1054,0.0681,0.100,7.9
106,32.2430,290,3.4,0.450,0.1064,68,0.023,0.45,-0.83,0.0948,0.0697,0.114,7.9
107,28.8888,309,3.4,0.480,0.1059,64,0.024,0.48,-0.78,0.0832,0.0666,0.114,7.8
108,28.5589,269,3.5,0.440,0.1089,66,0.024,0.41,-0.84,0.0731,0.0690,0.118,7.8
109,21.5631,341,3.2,0.460,0.1128,64,0.024,0.52,-0.81,0.0674,0.0733,0.113,7.8
110,36.8428,261,3.3,0.440,0.1156,63,0.025,0.40,-0.84,0.0691,0.0749,0.114,7.8
111,35.6830,361,3.3,0.540,0.1208,60,0.026,0.55,-0.69,0.0611,0.0825,0.097,7.9
112,32.0096,363,3.3,0.450,0.1199,62,0.025,0.56,-0.83,0.0686,0.0820,0.097,8.0
113,28.4624,314,3.2,0.490,0.1238,67,0.023,0.48,-0.77,0.0757,0.0870,0.068,7.9
114,33.9647,289,3.4,0.460,0.1241,68,0.023,0.44,-0.81,0.0776,0.0843,0.068,7.9
115,31.4004,330,3.4,0.470,0.1267,65,0.024,0.51,-0.80,0.0762,0.0864,0.068,7.8
116,22.2407,331,3.4,0.490,0.1279,64,0.024,0.51,-0.77,0.0682,0.0852,0.067,7.9
117,35.0485,295,3.4,0.440,0.1326,68,0.023,0.45,-0.84,0.0701,0.0866,0.067,7.9
118,32.8860,328,3.4,0.490,0.1386,65,0.024,0.50,-0.77,0.0671,0.0896,0.068,8.0
119,37.2652,334,3.3,0.400,0.1415,66,0.024,0.51,-0.90,0.0655,0.0850,0.081,7.9
120,30.4216,327,3.2,0.550,0.1474,62,0.025,0.50,-0.67,0.0603,0.0839,0.067,7.9
121,41.3859,306,3.3,0.440,0.1500,66,0.024,0.47,-0.84,0.0592,0.0820,0.067,7.9
122,23.5538,260,3.4,0.480,0.1553,66,0.024,0.40,-0.78,0.1060,0.0872,0.054,7.9
123,21.3890,263,3.4,0.490,0.1573,66,0.024,0.40,-0.77,0.1056,0.0885,0.055,8.0
124,36.6028,319,3.5,0.490,0.1623,71,0.022,0.49,-0.77,0.1003,0.1005,0.054,7.9
125,27.1619,323,3.3,0.430,0.1632,65,0.024,0.50,-0.86,0.0959,0.0973,0.053,7.8
126,31.5409,350,3.2,0.530,0.1668,69,0.023,0.54,-0.70,0.0835,0.1050,0.068,7.8
127,48.8285,331,3.2,0.380,0.1675,61,0.026,0.51,-0.93,0.0782,0.1054,0.054,7.8
128,35.9151,352,3.3,0.540,0.1691,62,0.025,0.54,-0.69,0.0660,0.1026,0.068,7.8
129,38.7395,356,3.4,0.400,0.1686,65,0.024,0.55,-0.90,0.0648,0.1005,0.082,7.9
130,33.4357,342,3.4,0.560,0.1703,63,0.025,0.53,-0.66,0.0621,0.1039,0.079,7.9
131,39.0532,395,3.2,0.400,0.1727,62,0.025,0.61,-0.90,0.0643,0.1054,0.065,8.0
132,32.6980,337,3.2,0.550,0.1774,58,0.027,0.52,-0.67,0.0683,0.1038,0.051,7.9
133,27.6769,285,3.3,0.390,0.1744,66,0.024,0.44,-0.92,0.0712,0.0930,0.063,7.9
134,32.5381,327,3.4,0.510,0.1741,70,0.022,0.50,-0.73,0.0748,0.0931,0.053,7.9
135,18.7542,253,3.3,0.510,0.1741,69,0.023,0.39,-0.73,0.0747,0.0904,0.067,7.9
136,27.9223,294,3.4,0.520,0.1754,66,0.024,0.45,-0.72,0.0700,0.0893,0.065,8.0
137,25.4019,300,3.2,0.440,0.1813,64,0.024,0.46,-0.84,0.0673,0.0970,0.052,8.0
138,43.1683,333,3.2,0.530,0.1839,63,0.025,0.51,-0.70,0.0677,0.1005,0.026,7.9
139,37.2404,335,3.4,0.400,0.1865,63,0.025,0.51,-0.90,0.0609,0.0981,0.040,7.9
140,32.1799,324,3.5,0.520,0.1851,68,0.023,0.50,-0.72,0.0584,0.0877,0.053,7.9
141,37.6961,328,3.5,0.420,0.1861,61,0.026,0.50,-0.87,0.0595,0.0846,0.053,8.0
142,31.1960,330,3.2,0.560,0.1898,63,0.025,0.51,-0.66,0.0968,0.0955,0.039,7.9
143,36.8012,314,3.2,0.380,0.1928,67,0.023,0.48,-0.93,0.0935,0.0977,0.051,7.9
144,34.4906,335,3.3,0.560,0.1926,60,0.026,0.51,-0.66,0.0954,0.0980,0.051,7.8
145,37.7796,361,3.2,0.400,0.1935,65,0.024,0.55,-0.90,0.0897,0.0963,0.050,7.8
146,36.6153,355,3.2,0.540,0.2000,63,0.025,0.55,-0.69,0.0822,0.1188,0.060,7.7
147,25.2495,283,3.2,0.430,0.1996,60,0.026,0.43,-0.86,0.0725,0.1179,0.060,7.9
148,38.1404,347,3.2,0.500,0.1991,72,0.022,0.53,-0.75,0.0646,0.1132,0.072,7.9
149,29.2846,346,3.2,0.480,0.2051,67,0.023,0.53,-0.78,0.0621,0.1161,0.071,8.0
150,40.0827,343,3.3,0.470,0.2071,67,0.023,0.53,-0.80,0.0636,0.1085,0.071,7.9
151,36.6218,366,3.3,0.460,0.2070,63,0.025,0.56,-0.81,0.0647,0.1038,0.093,7.8
152,25.3839,283,3.2,0.520,0.2080,60,0.026,0.44,-0.72,0.0672,0.1019,0.103,8.0
153,34.2485,298,3.2,0.440,0.2056,70,0.022,0.46,-0.84,0.0674,0.1010,0.115,7.9
154,28.0499,299,3.4,0.480,0.2048,70,0.022,0.46,-0.78,0.0708,0.1074,0.101,7.9
155,35.4170,310,3.3,0.440,0.2013,66,0.024,0.48,-0.84,0.0717,0.1069,0.102,7.9
156,38.0238,358,3.4,0.440,0.2017,62,0.025,0.55,-0.84,0.0720,0.1071,0.114,7.9
157,18.9912,290,3.5,0.470,0.2047,66,0.024,0.45,-0.80,0.0666,0.1185,0.106,7.9
158,41.2055,313,3.5,0.440,0.2040,70,0.022,0.48,-0.84,0.0631,0.1139,0.115,7.9
159,30.6508,360,3.4,0.490,0.2033,63,0.025,0.55,-0.77,0.0636,0.1150,0.112,7.9
160,32.7394,331,3.2,0.450,0.2037,65,0.024,0.51,-0.83,0.0584,0.1202,0.115,8.0
161,43.3919,370,3.2,0.460,0.2014,66,0.024,0.57,-0.81,0.0592,0.1118,0.128,8.0
162,28.7538,336,3.2,0.480,0.2064,68,0.023,0.52,-0.78,0.0921,0.1206,0.129,7.9
163,29.1586,287,3.4,0.450,0.2116,67,0.023,0.44,-0.83,0.0975,0.1180,0.105,7.8
164,37.9140,301,3.4,0.460,0.2128,63,0.025,0.46,-0.81,0.0886,0.1197,0.103,7.7
165,31.6361,322,3.4,0.500,0.2176,64,0.024,0.50,-0.75,0.0816,0.1172,0.118,7.8
166,27.3441,331,3.4,0.490,0.2194,70,0.022,0.51,-0.77,0.0728,0.1233,0.107,7.9
167,31.1011,293,3.2,0.460,0.2200,69,0.023,0.45,-0.81,0.0717,0.1228,0.108,8.0
168,43.7652,370,3.2,0.480,0.2206,69,0.023,0.57,-0.78,0.0657,0.1144,0.118,8.0
169,30.6947,301,3.2,0.430,0.2287,64,0.024,0.46,-0.86,0.0618,0.1184,0.108,8.0
170,34.3133,295,3.4,0.510,0.2316,56,0.028,0.45,-0.73,0.0669,0.1213,0.131,8.0
171,21.8369,287,3.4,0.430,0.2316,65,0.024,0.44,-0.86,0.0663,0.1210,0.120,7.9
172,32.5418,326,3.3,0.550,0.2329,64,0.024,0.50,-0.67,0.0667,0.1208,0.120,7.9
173,33.0064,329,3.4,0.410,0.2359,67,0.023,0.51,-0.89,0.0727,0.1214,0.122,7.9
174,17.2142,292,3.5,0.580,0.2328,68,0.023,0.45,-0.63,0.0663,0.1228,0.123,7.8
175,46.2073,346,3.6,0.400,0.2349,69,0.023,0.53,-0.90,0.0722,0.1282,0.122,7.9
176,31.6019,342,3.4,0.480,0.2330,66,0.024,0.53,-0.78,0.0719,0.1285,0.139,7.9
177,32.0753,272,3.4,0.470,0.2355,61,0.026,0.42,-0.80,0.0625,0.1255,0.117,7.9
178,43.2128,397,3.2,0.440,0.2361,67,0.023,0.61,-0.84,0.0597,0.1224,0.104,7.9
179,29.7999,329,3.1,0.490,0.2298,64,0.024,0.51,-0.77,0.0588,0.1138,0.105,8.0
180,41.8919,319,3.3,0.450,0.2266,67,0.023,0.49,-0.83,0.0641,0.1119,0.104,7.9
181,26.8378,356,3.5,0.430,0.2274,71,0.022,0.55,-0.86,0.0618,0.1259,0.095,7.8
182,14.4925,254,3.5,0.510,0.2254,65,0.024,0.39,-0.73,0.0875,0.1237,0.079,7.7
183,27.4028,289,3.3,0.470,0.2275,69,0.023,0.44,-0.80,0.0914,0.1248,0.066,7.8
184,38.5407,327,3.3,0.460,0.2275,65,0.024,0.50,-0.81,0.0868,0.1297,0.067,7.9
185,33.4401,320,3.4,0.480,0.2276,66,0.024,0.49,-0.78,0.0759,0.1316,0.068,7.9
186,23.6039,294,3.5,0.490,0.2283,65,0.024,0.45,-0.77,0.0744,0.1293,0.066,8.1
187,31.5079,307,3.4,0.450,0.2338,67,0.023,0.47,-0.83,0.0719,0.1314,0.077,8.0
188,28.7959,302,3.4,0.520,0.2328,68,0.023,0.46,-0.72,0.0656,0.1311,0.051,8.0
189,32.0196,321,3.4,0.440,0.2328,66,0.024,0.49,-0.84,0.0635,0.1319,0.051,8.0
190,31.7396,328,3.3,0.460,0.2306,68,0.023,0.50,-0.81,0.0673,0.1327,0.040,7.9
191,33.6645,333,3.3,0.450,0.2337,68,0.023,0.51,-0.83,0.0696,0.1468,0.027,8.0
192,27.8422,306,3.5,0.570,0.2367,62,0.025,0.47,-0.65,0.0705,0.1515,0.027,7.8
193,34.7816,315,3.4,0.370,0.2349,61,0.026,0.48,-0.95,0.0718,0.1480,0.026,7.8
194,34.5332,355,3.3,0.510,0.2389,70,0.022,0.55,-0.73,0.0690,0.1518,0.013,7.9
195,31.8238,332,3.2,0.450,0.2352,69,0.023,0.51,-0.83,0.0711,0.1469,0.013,7.8
196,35.8192,305,3.3,0.460,0.2371,66,0.024,0.47,-0.81,0.0665,0.1407,0.013,7.9
197,40.8414,372,3.2,0.480,0.2410,64,0.024,0.57,-0.78,0.0711,0.1402,0.014,7.9
198,45.9984,348,3.2,0.460,0.2459,62,0.025,0.53,-0.81,0.0607,0.1407,0.027,7.8
199,37.2214,371,3.3,0.480,0.2422,63,0.025,0.57,-0.78,0.0631,0.1295,0.041,7.9
200,33.2185,345,3.3,0.460,0.2439,60,0.026,0.53,-0.81,0.0642,0.1352,0.054,7.9
201,37.4484,339,3.3,0.500,0.2410,65,0.024,0.52,-0.75,0.0619,0.1368,0.041,7.8
202,30.0159,332,3.2,0.420,0.2410,69,0.023,0.51,-0.87,0.0827,0.1340,0.039,7.8
203,35.5190,324,3.2,0.490,0.2470,67,0.023,0.50,-0.77,0.0881,0.1254,0.066,7.9
204,38.3488,266,3.4,0.490,0.2456,66,0.024,0.41,-0.77,0.0853,0.1252,0.067,8.0
205,31.0077,345,3.4,0.400,0.2451,61,0.026,0.53,-0.90,0.0726,0.1226,0.066,8.0
206,26.4584,313,3.4,0.530,0.2501,62,0.025,0.48,-0.70,0.0739,0.1206,0.050,8.0
207,39.5974,371,3.4,0.370,0.2522,67,0.023,0.57,-0.95,0.0676,0.1253,0.040,8.1
208,27.6150,324,3.4,0.570,0.2546,75,0.021,0.50,-0.65,0.0631,0.1207,0.040,7.9
209,36.7236,321,3.3,0.420,0.2573,66,0.024,0.49,-0.87,0.0599,0.1240,0.042,8.0
210,34.0006,314,3.4,0.570,0.2617,69,0.023,0.48,-0.65,0.0655,0.1290,0.056,7.9
211,32.6113,298,3.4,0.360,0.2571,67,0.023,0.46,-0.96,0.0727,0.1225,0.056,7.8
212,40.1032,333,3.1,0.560,0.2593,62,0.025,0.51,-0.66,0.0679,0.1115,0.082,7.9
213,37.3429,358,3.2,0.420,0.2600,62,0.025,0.55,-0.87,0.0714,0.1101,0.085,7.9
214,17.7616,271,3.3,0.550,0.2600,67,0.023,0.42,-0.67,0.0729,0.1146,0.083,7.8
215,35.1942,300,3.4,0.440,0.2651,67,0.023,0.46,-0.84,0.0689,0.1304,0.080,7.8
216,35.3570,320,3.4,0.470,0.2583,68,0.023,0.49,-0.80,0.0638,0.1289,0.068,7.9
217,45.1537,389,3.3,0.480,0.2499,67,0.023,0.60,-0.78,0.0632,0.1243,0.083,7.9
218,28.9812,327,3.3,0.440,0.2489,65,0.024,0.50,-0.84,0.0643,0.1253,0.082,7.9
219,27.6294,303,3.3,0.500,0.2480,68,0.023,0.47,-0.75,0.0622,0.1386,0.068,7.8
220,26.0283,311,3.3,0.420,0.2437,62,0.025,0.48,-0.87,0.0647,0.1374,0.056,7.8
221,22.5137,278,3.4,0.560,0.2501,61,0.026,0.43,-0.66,0.0623,0.1391,0.053,7.8
222,46.1582,342,3.4,0.420,0.2518,57,0.027,0.53,-0.87,0.0810,0.1517,0.053,7.9
223,18.3345,308,3.5,0.550,0.2591,67,0.023,0.47,-0.67,0.0802,0.1538,0.052,7.9
224,35.9536,326,3.3,0.370,0.2592,60,0.026,0.50,-0.95,0.0835,0.1598,0.039,8.0
225,31.5658,345,3.2,0.520,0.2743,59,0.026,0.53,-0.72,0.0727,0.1576,0.027,8.0
226,39.4525,321,3.2,0.420,0.2741,68,0.023,0.49,-0.87,0.0693,0.1465,0.028,8.0
227,28.2008,311,3.3,0.520,0.2696,65,0.024,0.48,-0.72,0.0692,0.1319,0.028,7.9
228,30.7467,272,3.2,0.400,0.2719,67,0.023,0.42,-0.90,0.0701,0.1294,0.029,7.9
229,38.5697,359,3.2,0.520,0.2789,63,0.025,0.55,-0.72,0.0614,0.1296,0.043,7.8
230,29.3843,339,3.3,0.420,0.2760,63,0.025,0.52,-0.87,0.0655,0.1328,0.042,7.8
231,36.1131,308,3.2,0.490,0.2756,65,0.024,0.47,-0.77,0.0682,0.1362,0.041,7.8
232,37.4187,350,3.3,0.450,0.2780,68,0.023,0.54,-0.83,0.0690,0.1327,0.055,7.8
233,36.4576,387,3.4,0.500,0.2764,72,0.022,0.59,-0.75,0.0678,0.1391,0.041,7.8
234,32.6389,313,3.4,0.450,0.2747,69,0.023,0.48,-0.83,0.0689,0.1396,0.051,7.9
235,35.0571,320,3.3,0.470,0.2799,59,0.026,0.49,-0.80,0.0687,0.1339,0.062,7.8
236,42.6757,337,3.1,0.470,0.2830,57,0.027,0.52,-0.80,0.0682,0.1333,0.062,7.9
237,37.9079,345,3.3,0.420,0.2821,66,0.024,0.53,-0.87,0.0655,0.1294,0.077,7.9
238,36.6514,323,3.4,0.520,0.2845,69,0.023,0.50,-0.72,0.0631,0.1225,0.092,7.8
239,36.6421,338,3.3,0.430,0.2891,66,0.024,0.52,-0.86,0.0643,0.1301,0.093,7.8
240,30.0589,299,3.4,0.410,0.2825,63,0.025,0.46,-0.89,0.0639,0.1352,0.096,7.8
241,37.0636,303,3.4,0.500,0.2853,72,0.022,0.47,-0.75,0.0657,0.1371,0.108,7.9
242,38.1055,340,3.4,0.480,0.2835,70,0.022,0.52,-0.78,0.0781,0.1347,0.096,7.9
243,38.3593,374,3.4,0.480,0.2830,67,0.023,0.58,-0.78,0.0796,0.1340,0.093,7.9
244,27.7511,246,3.2,0.460,0.2803,67,0.023,0.38,-0.81,0.0803,0.1360,0.090,7.9
245,37.1255,360,3.1,0.490,0.2748,67,0.023,0.55,-0.77,0.0697,0.1243,0.103,7.8
246,28.9888,344,3.1,0.470,0.2769,65,0.024,0.53,-0.80,0.0691,0.1296,0.089,7.9
247,24.1068,275,3.3,0.500,0.2858,63,0.025,0.42,-0.75,0.0648,0.1396,0.051,8.0
248,45.6597,348,3.3,0.470,0.2865,65,0.024,0.53,-0.80,0.0639,0.1412,0.062,7.9
249,30.2490,328,3.3,0.490,0.2800,64,0.024,0.50,-0.77,0.0662,0.1422,0.063,7.8
250,37.0794,372,3.2,0.450,0.2802,60,0.026,0.57,-0.83,0.0645,0.1482,0.060,7.7
251,38.7266,360,3.2,0.490,0.2778,68,0.023,0.55,-0.77,0.0667,0.1481,0.072,7.7
