episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
147,33.0938,350,3.5,0.470,0.3156,69,0.023,0.54,-0.80,0.0959,0.1652,0.035,7.9
148,31.9139,344,3.3,0.470,0.3209,64,0.024,0.53,-0.80,0.1013,0.1701,0.036,7.9
149,28.3278,306,3.3,0.440,0.3229,66,0.024,0.47,-0.84,0.0907,0.1704,0.036,8.0
150,23.6322,281,3.3,0.490,0.3241,67,0.023,0.43,-0.77,0.0867,0.1709,0.036,7.9
151,38.4021,278,3.3,0.430,0.3243,68,0.023,0.43,-0.86,0.0821,0.1715,0.036,7.8
152,15.0223,264,3.4,0.520,0.3290,63,0.025,0.41,-0.72,0.0771,0.1809,0.036,8.0
153,35.8693,276,3.4,0.440,0.3236,64,0.024,0.42,-0.84,0.0842,0.1829,0.037,7.9
154,32.2077,342,3.3,0.510,0.3235,64,0.024,0.52,-0.73,0.0860,0.1821,0.025,7.9
155,29.8949,296,3.2,0.430,0.3293,62,0.025,0.46,-0.86,0.0941,0.1870,0.026,7.9
156,31.6209,312,3.4,0.560,0.3346,64,0.024,0.48,-0.66,0.0801,0.1906,0.027,7.9
157,37.9523,343,3.5,0.410,0.3366,61,0.026,0.53,-0.89,0.0803,0.1899,0.027,7.9
158,33.3917,315,3.4,0.540,0.3439,72,0.022,0.48,-0.69,0.0804,0.1856,0.027,7.9
159,40.0529,346,3.4,0.370,0.3508,69,0.023,0.53,-0.95,0.0793,0.1997,0.027,7.9
160,36.1822,324,3.4,0.520,0.3467,62,0.025,0.50,-0.72,0.0822,0.2028,0.026,8.0
161,35.4665,333,3.4,0.450,0.3453,66,0.024,0.51,-0.83,0.0810,0.2027,0.025,8.0
162,38.3483,283,3.4,0.500,0.3446,61,0.026,0.44,-0.75,0.1033,0.1996,0.025,7.9
163,35.5357,337,3.3,0.450,0.3304,67,0.023,0.52,-0.83,0.0932,0.1961,0.026,7.8
