episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
248,41.6437,287,3.3,0.447,0.3002,84,0.028,0.44,-0.83,0.0754,0.1427,0.063,7.7
249,43.4321,290,3.4,0.513,0.2980,84,0.028,0.45,-0.73,0.0825,0.1426,0.061,7.7
250,41.1348,236,3.4,0.447,0.2939,83,0.028,0.36,-0.83,0.0788,0.1427,0.078,7.6
251,51.2363,256,3.3,0.467,0.2992,80,0.029,0.39,-0.80,0.0758,0.1482,0.058,7.6
252,43.8522,316,3.4,0.460,0.3025,84,0.028,0.49,-0.81,0.0715,0.1469,0.058,7.7
253,41.7703,256,3.4,0.453,0.3015,82,0.029,0.39,-0.82,0.0773,0.1421,0.058,7.8
254,34.6208,266,3.4,0.493,0.3003,79,0.030,0.41,-0.76,0.0708,0.1409,0.058,7.8
255,25.3859,249,3.4,0.460,0.3038,80,0.029,0.38,-0.81,0.0745,0.1412,0.066,7.7
256,44.9208,260,3.3,0.487,0.3141,87,0.027,0.40,-0.77,0.0700,0.1512,0.055,7.6
257,40.5776,264,3.4,0.447,0.3179,82,0.029,0.41,-0.83,0.0734,0.1487,0.070,7.6
258,38.7815,282,3.3,0.480,0.3242,82,0.029,0.43,-0.78,0.0736,0.1526,0.048,7.6
259,34.4367,240,3.4,0.433,0.3294,78,0.030,0.37,-0.85,0.0787,0.1545,0.048,7.8
260,37.0023,257,3.3,0.487,0.3241,78,0.030,0.39,-0.77,0.0703,0.1518,0.050,7.8
261,39.0739,234,3.2,0.507,0.3267,75,0.031,0.36,-0.74,0.0733,0.1568,0.048,7.8
262,32.3810,249,3.3,0.453,0.3209,82,0.029,0.38,-0.82,0.0838,0.1496,0.049,7.8
263,52.6109,266,3.4,0.473,0.3166,80,0.029,0.41,-0.79,0.0762,0.1500,0.048,7.8
264,43.3697,284,3.4,0.460,0.3116,79,0.030,0.44,-0.81,0.0762,0.1514,0.057,7.7
265,39.5564,251,3.4,0.440,0.3027,80,0.029,0.39,-0.84,0.0720,0.1501,0.068,7.8
266,38.7785,268,3.3,0.467,0.3005,74,0.032,0.41,-0.80,0.0722,0.1566,0.052,7.7
267,34.7658,269,3.3,0.473,0.2933,84,0.028,0.41,-0.79,0.0782,0.1494,0.060,7.6
268,55.2613,278,3.3,0.453,0.2957,78,0.030,0.43,-0.82,0.0750,0.1460,0.059,7.6
269,31.2257,286,3.3,0.500,0.2991,83,0.028,0.44,-0.75,0.0747,0.1351,0.058,7.6
270,52.1962,300,3.4,0.407,0.2988,85,0.028,0.46,-0.89,0.0736,0.1343,0.070,7.7
271,28.5525,227,3.4,0.527,0.2902,85,0.028,0.35,-0.71,0.0762,0.1300,0.074,7.8
272,43.1759,244,3.3,0.433,0.2891,83,0.028,0.38,-0.85,0.0714,0.1217,0.083,7.8
273,44.5741,294,3.3,0.500,0.2944,81,0.029,0.45,-0.75,0.0726,0.1204,0.092,7.7
274,39.0481,264,3.4,0.427,0.2967,78,0.030,0.41,-0.86,0.0700,0.1254,0.101,7.7
275,57.1524,260,3.4,0.533,0.3047,83,0.028,0.40,-0.70,0.0702,0.1268,0.094,7.6
276,51.3097,276,3.2,0.433,0.3019,82,0.029,0.42,-0.85,0.0781,0.1194,0.096,7.7
277,29.6755,272,3.3,0.487,0.3003,82,0.029,0.42,-0.77,0.0691,0.1233,0.087,7.7
278,43.2686,272,3.4,0.440,0.3063,84,0.028,0.42,-0.84,0.0674,0.1400,0.078,7.8
279,46.4162,278,3.4,0.500,0.2950,84,0.028,0.43,-0.75,0.0700,0.1558,0.078,7.8
280,61.8183,318,3.3,0.413,0.2855,82,0.029,0.49,-0.88,0.0718,0.1583,0.054,7.8
281,25.2779,252,3.2,0.533,0.2837,82,0.029,0.39,-0.70,0.0646,0.1576,0.062,7.8
282,33.5366,236,3.2,0.440,0.2841,84,0.028,0.36,-0.84,0.0809,0.1565,0.072,7.8
283,30.6446,281,3.3,0.527,0.2876,81,0.029,0.43,-0.71,0.0751,0.1593,0.064,7.7
284,25.4104,249,3.3,0.413,0.2882,78,0.030,0.38,-0.88,0.0706,0.1660,0.063,7.8
285,46.3295,245,3.3,0.493,0.2797,85,0.028,0.38,-0.76,0.0723,0.1528,0.061,7.6
286,49.6292,281,3.3,0.420,0.2789,77,0.030,0.43,-0.87,0.0734,0.1526,0.052,7.6
287,35.1973,249,3.4,0.487,0.2816,73,0.032,0.38,-0.77,0.0778,0.1581,0.043,7.7
288,46.9466,215,3.4,0.487,0.2814,85,0.028,0.33,-0.77,0.0740,0.1636,0.051,7.7
289,28.2286,280,3.3,0.427,0.2818,86,0.027,0.43,-0.86,0.0780,0.1625,0.052,7.8
290,42.8711,265,3.3,0.487,0.2764,79,0.030,0.41,-0.77,0.0748,0.1657,0.034,7.7
291,36.9001,245,3.3,0.447,0.2764,75,0.031,0.38,-0.83,0.0766,0.1667,0.033,7.8
292,29.2890,210,3.3,0.493,0.2669,88,0.027,0.32,-0.76,0.0708,0.1593,0.042,7.6
293,36.5675,254,3.4,0.440,0.2730,88,0.027,0.39,-0.84,0.0714,0.1597,0.033,7.6
294,21.6292,227,3.3,0.480,0.2723,82,0.029,0.35,-0.78,0.0726,0.1654,0.034,7.7
295,34.8776,252,3.3,0.407,0.2753,84,0.028,0.39,-0.89,0.0705,0.1697,0.059,7.7
296,38.3875,246,3.4,0.527,0.2712,88,0.027,0.38,-0.71,0.0763,0.1676,0.050,7.7
297,46.6977,274,3.3,0.440,0.2761,83,0.028,0.42,-0.84,0.0717,0.1682,0.050,7.7
298,51.6808,295,3.3,0.487,0.2827,85,0.028,0.45,-0.77,0.0692,0.1668,0.064,7.8
299,53.6033,298,3.3,0.453,0.2812,83,0.028,0.46,-0.82,0.0695,0.1633,0.065,7.8
300,33.9906,259,3.4,0.467,0.2832,75,0.031,0.40,-0.80,0.0707,0.1584,0.056,7.8
301,54.7078,278,3.3,0.480,0.2827,77,0.030,0.43,-0.78,0.0746,0.1530,0.065,7.8
302,56.8182,330,3.3,0.400,0.2819,82,0.029,0.51,-0.90,0.0749,0.1512,0.081,7.8
303,39.1927,284,3.3,0.520,0.2765,83,0.028,0.44,-0.72,0.0727,0.1417,0.072,7.7
304,36.4884,243,3.3,0.400,0.2770,83,0.028,0.37,-0.90,0.0686,0.1385,0.059,7.7
305,47.0657,253,3.2,0.540,0.2768,81,0.029,0.39,-0.69,0.0652,0.1379,0.041,7.7
306,51.6702,310,3.3,0.420,0.2776,79,0.030,0.48,-0.87,0.0705,0.1410,0.042,7.7
307,42.3941,271,3.3,0.480,0.2780,80,0.029,0.42,-0.78,0.0703,0.1436,0.033,7.7
308,62.8201,302,3.2,0.460,0.2721,82,0.029,0.46,-0.81,0.0731,0.1374,0.049,7.8
309,30.0162,308,3.3,0.487,0.2749,80,0.029,0.47,-0.77,0.0710,0.1430,0.049,7.8
310,32.6639,246,3.3,0.493,0.2766,77,0.030,0.38,-0.76,0.0689,0.1393,0.041,7.7
311,39.8392,256,3.3,0.453,0.2743,79,0.030,0.39,-0.82,0.0705,0.1343,0.033,7.7
312,35.4612,291,3.4,0.467,0.2746,80,0.029,0.45,-0.80,0.0672,0.1339,0.033,7.6
313,42.3510,242,3.4,0.493,0.2758,82,0.029,0.37,-0.76,0.0739,0.1412,0.034,7.6
314,30.5919,256,3.4,0.453,0.2730,77,0.030,0.39,-0.82,0.0712,0.1473,0.034,7.7
315,35.1126,249,3.5,0.487,0.2774,79,0.030,0.38,-0.77,0.0685,0.1497,0.033,7.7
316,42.8115,270,3.3,0.447,0.2817,79,0.030,0.42,-0.83,0.0693,0.1476,0.050,7.7
317,34.5816,244,3.2,0.440,0.2749,79,0.030,0.38,-0.84,0.0735,0.1382,0.050,7.9
318,54.8644,273,3.2,0.453,0.2729,82,0.029,0.42,-0.82,0.0705,0.1363,0.034,7.8
319,43.0833,285,3.4,0.460,0.2714,80,0.029,0.44,-0.81,0.0698,0.1417,0.035,7.8
320,36.2132,231,3.5,0.453,0.2752,82,0.029,0.36,-0.82,0.0694,0.1394,0.035,7.7
321,37.0833,236,3.5,0.507,0.2722,85,0.028,0.36,-0.74,0.0721,0.1312,0.045,7.7
322,54.3594,308,3.4,0.447,0.2900,85,0.028,0.47,-0.83,0.0710,0.1531,0.044,7.7
323,42.8402,291,3.3,0.467,0.2997,74,0.032,0.45,-0.80,0.0729,0.1592,0.037,7.8
324,42.5697,268,3.4,0.467,0.3090,79,0.030,0.41,-0.80,0.0709,0.1583,0.037,7.8
325,26.9849,236,3.4,0.487,0.3146,80,0.029,0.36,-0.77,0.0704,0.1571,0.062,7.7
326,39.7553,254,3.3,0.467,0.3206,84,0.028,0.39,-0.80,0.0743,0.1589,0.070,7.7
327,46.6393,307,3.2,0.467,0.3255,81,0.029,0.47,-0.80,0.0712,0.1688,0.044,7.8
328,34.2813,272,3.3,0.460,0.3278,81,0.029,0.42,-0.81,0.0736,0.1639,0.037,7.7
329,34.7152,243,3.3,0.487,0.3276,78,0.030,0.37,-0.77,0.0682,0.1642,0.038,7.7
330,35.8945,268,3.4,0.453,0.3289,80,0.029,0.41,-0.82,0.0742,0.1702,0.048,7.7
331,37.4979,288,3.3,0.520,0.3314,80,0.029,0.44,-0.72,0.0724,0.1698,0.037,7.7
332,40.7596,230,3.1,0.413,0.3348,81,0.029,0.35,-0.88,0.0709,0.1740,0.037,7.7
333,38.0762,270,3.2,0.513,0.3403,78,0.030,0.41,-0.73,0.0702,0.1772,0.029,7.7
334,19.9106,258,3.4,0.453,0.3389,78,0.030,0.40,-0.82,0.0701,0.1719,0.029,7.7
335,53.3814,239,3.3,0.467,0.3392,82,0.029,0.37,-0.80,0.0717,0.1657,0.019,7.8
336,43.8984,321,3.2,0.460,0.3449,84,0.028,0.49,-0.81,0.0719,0.1643,0.009,7.8
337,52.7627,289,3.3,0.447,0.3516,79,0.030,0.44,-0.83,0.0667,0.1694,0.000,7.8
338,52.0258,300,3.3,0.467,0.3542,82,0.029,0.46,-0.80,0.0705,0.1721,0.009,7.8
339,57.2970,302,3.3,0.433,0.3491,83,0.028,0.46,-0.85,0.0693,0.1672,0.009,7.7
340,29.3766,277,3.3,0.487,0.3354,84,0.028,0.43,-0.77,0.0704,0.1530,0.009,7.7
341,44.2083,281,3.3,0.440,0.3326,79,0.030,0.43,-0.84,0.0722,0.1441,0.009,7.8
342,44.6292,291,3.3,0.480,0.3262,82,0.029,0.45,-0.78,0.0710,0.1364,0.009,7.8
343,44.4747,280,3.3,0.433,0.3175,90,0.026,0.43,-0.85,0.0703,0.1413,0.010,7.8
344,43.0501,283,3.3,0.540,0.3181,85,0.028,0.44,-0.69,0.0652,0.1374,0.000,7.8
345,34.8566,299,3.2,0.440,0.3095,83,0.028,0.46,-0.84,0.0681,0.1426,0.000,7.8
346,37.0602,228,3.2,0.507,0.3074,73,0.032,0.35,-0.74,0.0709,0.1488,0.010,7.7
347,46.9988,314,3.3,0.427,0.3032,77,0.030,0.48,-0.86,0.0664,0.1520,0.018,7.6
348,41.2600,285,3.4,0.467,0.2999,81,0.029,0.44,-0.80,0.0672,0.1561,0.028,7.7
349,39.0372,246,3.4,0.453,0.3019,85,0.028,0.38,-0.82,0.0688,0.1543,0.038,7.7
350,45.7540,230,3.4,0.500,0.3067,77,0.030,0.35,-0.75,0.0664,0.1542,0.057,7.8
351,50.6222,284,3.3,0.447,0.3108,81,0.029,0.44,-0.83,0.0679,0.1579,0.055,7.7
352,44.7218,276,3.3,0.460,0.3123,80,0.029,0.42,-0.81,0.0695,0.1546,0.055,7.7
353,52.3284,287,3.3,0.493,0.3127,82,0.029,0.44,-0.76,0.0671,0.1547,0.046,7.7
354,56.9908,316,3.2,0.453,0.3121,85,0.028,0.49,-0.82,0.0687,0.1562,0.046,7.8
355,36.8416,270,3.2,0.520,0.2948,87,0.027,0.42,-0.72,0.0685,0.1449,0.055,7.9
356,39.7107,248,3.3,0.407,0.2932,82,0.029,0.38,-0.89,0.0681,0.1432,0.044,7.9
357,50.5080,337,3.3,0.487,0.2920,78,0.030,0.52,-0.77,0.0682,0.1387,0.045,7.8
358,43.0783,259,3.4,0.447,0.3002,82,0.029,0.40,-0.83,0.0703,0.1374,0.056,7.8
359,63.3273,336,3.3,0.480,0.3094,78,0.030,0.52,-0.78,0.0654,0.1370,0.079,7.8
360,24.8600,305,3.4,0.460,0.3037,84,0.028,0.47,-0.81,0.0663,0.1455,0.068,7.8
361,38.4971,253,3.3,0.500,0.2997,80,0.029,0.39,-0.75,0.0688,0.1478,0.049,7.8
362,58.1418,301,3.3,0.420,0.3141,82,0.029,0.46,-0.87,0.0718,0.1549,0.033,7.8
363,35.0149,294,3.4,0.507,0.3199,82,0.029,0.45,-0.74,0.0712,0.1652,0.035,7.8
364,36.8257,247,3.4,0.427,0.3188,80,0.029,0.38,-0.86,0.0680,0.1477,0.026,7.7
365,38.1904,253,3.3,0.513,0.3183,81,0.029,0.39,-0.73,0.0651,0.1577,0.025,7.7
366,43.6290,302,3.3,0.453,0.3144,87,0.027,0.46,-0.82,0.0693,0.1609,0.017,7.8
367,41.3520,303,3.3,0.507,0.3115,83,0.028,0.47,-0.74,0.0664,0.1619,0.025,7.8
368,26.7578,252,3.3,0.447,0.3057,80,0.029,0.39,-0.83,0.0743,0.1615,0.027,7.8
369,42.0172,244,3.2,0.507,0.3060,78,0.030,0.38,-0.74,0.0696,0.1529,0.043,7.7
370,34.8223,254,3.3,0.440,0.3159,74,0.032,0.39,-0.84,0.0716,0.1619,0.051,7.7
371,47.7129,287,3.3,0.493,0.3123,82,0.029,0.44,-0.76,0.0691,0.1529,0.050,7.7
372,34.9593,295,3.3,0.420,0.3066,84,0.028,0.45,-0.87,0.0690,0.1440,0.052,7.8
373,33.5674,244,3.3,0.513,0.2937,79,0.030,0.37,-0.73,0.0671,0.1425,0.043,7.8
374,37.6095,276,3.3,0.427,0.2967,80,0.029,0.42,-0.86,0.0685,0.1401,0.042,7.8
375,51.8271,293,3.3,0.467,0.3088,78,0.030,0.45,-0.80,0.0684,0.1496,0.035,7.8
376,49.0322,265,3.2,0.467,0.3012,83,0.028,0.41,-0.80,0.0683,0.1420,0.070,7.7
377,50.9877,290,3.3,0.460,0.3004,88,0.027,0.44,-0.81,0.0720,0.1369,0.071,7.8
378,38.3685,299,3.4,0.500,0.3045,84,0.028,0.46,-0.75,0.0657,0.1412,0.080,7.8
379,27.7940,241,3.4,0.460,0.3112,83,0.028,0.37,-0.81,0.0677,0.1376,0.083,7.7
380,40.1559,286,3.3,0.453,0.3110,80,0.029,0.44,-0.82,0.0693,0.1484,0.048,7.8
381,43.6143,229,3.4,0.487,0.3032,78,0.030,0.35,-0.77,0.0703,0.1431,0.056,7.8
382,47.4447,320,3.3,0.473,0.3051,82,0.029,0.49,-0.79,0.0677,0.1415,0.070,7.7
383,35.1237,280,3.2,0.433,0.3031,82,0.029,0.43,-0.85,0.0661,0.1388,0.080,7.7
384,38.0314,249,3.3,0.427,0.3105,82,0.029,0.38,-0.86,0.0648,0.1352,0.063,7.8
385,53.8633,290,3.4,0.460,0.3149,82,0.029,0.45,-0.81,0.0671,0.1260,0.071,7.8
386,44.5487,306,3.3,0.453,0.3167,77,0.030,0.47,-0.82,0.0672,0.1170,0.079,7.8
387,61.2582,341,3.2,0.427,0.3170,88,0.027,0.52,-0.86,0.0701,0.1075,0.071,7.8
388,31.3598,238,3.2,0.473,0.3207,82,0.029,0.37,-0.79,0.0678,0.1252,0.045,7.7
389,41.3128,235,3.3,0.460,0.3178,78,0.030,0.36,-0.81,0.0673,0.1225,0.054,7.6
390,33.7106,255,3.4,0.473,0.3207,81,0.029,0.39,-0.79,0.0669,0.1232,0.076,7.7
391,36.0021,250,3.4,0.460,0.3321,85,0.028,0.38,-0.81,0.0721,0.1432,0.076,7.8
392,46.2403,257,3.2,0.440,0.3238,87,0.027,0.40,-0.84,0.0722,0.1548,0.069,7.8
393,35.8897,266,3.2,0.520,0.3202,83,0.028,0.41,-0.72,0.0684,0.1517,0.060,7.8
394,34.1850,248,3.3,0.393,0.3216,80,0.029,0.38,-0.91,0.0674,0.1508,0.054,7.8
395,56.2449,289,3.2,0.520,0.3147,84,0.028,0.44,-0.72,0.0659,0.1428,0.044,7.8
396,39.8598,296,3.3,0.393,0.3067,78,0.030,0.46,-0.91,0.0670,0.1403,0.069,7.8
397,28.7210,272,3.2,0.547,0.3111,79,0.030,0.42,-0.68,0.0653,0.1393,0.067,7.8
398,38.8556,275,3.3,0.393,0.3134,79,0.030,0.42,-0.91,0.0627,0.1261,0.048,7.8
399,35.6830,261,3.4,0.513,0.3357,80,0.029,0.40,-0.73,0.0725,0.1292,0.074,7.8
400,37.1952,296,3.2,0.373,0.3285,75,0.031,0.46,-0.94,0.0651,0.1300,0.068,7.7
401,23.9425,243,3.3,0.607,0.3282,85,0.028,0.37,-0.59,0.0727,0.1298,0.072,7.8
402,48.2094,285,3.3,0.360,0.3230,85,0.028,0.44,-0.96,0.0663,0.1355,0.063,7.8
403,42.0280,290,3.3,0.540,0.3052,79,0.030,0.45,-0.69,0.0691,0.1455,0.077,7.8
404,55.2608,287,3.3,0.407,0.3059,81,0.029,0.44,-0.89,0.0651,0.1453,0.079,7.8
405,40.0641,260,3.3,0.553,0.3006,85,0.028,0.40,-0.67,0.0660,0.1492,0.080,7.8
406,36.6173,283,3.2,0.413,0.2974,81,0.029,0.44,-0.88,0.0647,0.1506,0.071,7.8
407,36.8555,253,3.2,0.480,0.2886,84,0.028,0.39,-0.78,0.0712,0.1455,0.057,7.6
408,43.6801,266,3.2,0.473,0.2874,75,0.031,0.41,-0.79,0.0658,0.1543,0.064,7.7
409,41.7581,288,3.2,0.440,0.2858,78,0.030,0.44,-0.84,0.0661,0.1591,0.055,7.8
410,36.8866,281,3.3,0.480,0.2878,84,0.028,0.43,-0.78,0.0649,0.1586,0.055,7.8
411,45.1281,270,3.3,0.473,0.2886,91,0.026,0.41,-0.79,0.0653,0.1535,0.057,7.9
412,45.0495,316,3.3,0.447,0.2893,85,0.028,0.49,-0.83,0.0678,0.1505,0.076,7.8
413,26.7936,294,3.3,0.513,0.2769,83,0.028,0.45,-0.73,0.0660,0.1432,0.073,7.8
414,33.0060,240,3.3,0.420,0.2780,82,0.029,0.37,-0.87,0.0657,0.1364,0.067,7.9
415,34.1049,248,3.4,0.513,0.2806,87,0.027,0.38,-0.73,0.0677,0.1448,0.052,7.8
416,38.4652,279,3.3,0.420,0.2772,84,0.028,0.43,-0.87,0.0647,0.1492,0.044,7.8
417,17.2916,230,3.3,0.507,0.2865,84,0.028,0.35,-0.74,0.0673,0.1418,0.051,7.7
418,25.9826,212,3.2,0.453,0.2781,81,0.029,0.33,-0.82,0.0678,0.1402,0.050,7.6
419,54.3851,291,3.3,0.453,0.2773,80,0.029,0.45,-0.82,0.0657,0.1563,0.044,7.7
420,46.2010,302,3.3,0.480,0.2792,84,0.028,0.46,-0.78,0.0669,0.1602,0.053,7.7
421,45.1453,286,3.3,0.393,0.2813,83,0.028,0.44,-0.91,0.0660,0.1494,0.061,7.7
422,46.9522,289,3.3,0.520,0.2897,86,0.027,0.44,-0.72,0.0684,0.1451,0.059,7.8
423,45.3684,281,3.2,0.433,0.2942,82,0.029,0.43,-0.85,0.0665,0.1437,0.065,7.8
424,44.2145,284,3.3,0.467,0.2989,81,0.029,0.44,-0.80,0.0646,0.1416,0.081,7.7
425,40.6258,284,3.4,0.420,0.3081,83,0.028,0.44,-0.87,0.0666,0.1474,0.081,7.7
426,51.0547,271,3.3,0.513,0.3205,80,0.029,0.42,-0.73,0.0667,0.1472,0.079,7.7
427,40.2287,320,3.2,0.420,0.3264,79,0.030,0.49,-0.87,0.0678,0.1492,0.088,7.7
428,55.1669,305,3.2,0.480,0.3290,83,0.028,0.47,-0.78,0.0664,0.1421,0.081,7.8
429,56.8940,312,3.2,0.407,0.3193,87,0.027,0.48,-0.89,0.0691,0.1466,0.095,7.9
430,34.2237,302,3.4,0.527,0.3025,83,0.028,0.46,-0.71,0.0693,0.1444,0.075,7.9
431,42.4732,283,3.4,0.407,0.3041,80,0.029,0.44,-0.89,0.0677,0.1437,0.099,7.9
432,53.6500,287,3.4,0.493,0.3010,87,0.027,0.44,-0.76,0.0670,0.1438,0.113,7.9
433,46.2406,308,3.3,0.460,0.3022,78,0.030,0.47,-0.81,0.0669,0.1430,0.072,7.8
434,40.7373,301,3.3,0.433,0.3037,84,0.028,0.46,-0.85,0.0671,0.1508,0.047,7.8
435,35.0831,268,3.3,0.487,0.3114,88,0.027,0.41,-0.77,0.0695,0.1586,0.038,7.8
436,59.3095,326,3.3,0.413,0.3058,79,0.030,0.50,-0.88,0.0653,0.1546,0.049,7.7
437,38.1486,268,3.3,0.487,0.3159,87,0.027,0.41,-0.77,0.0672,0.1561,0.048,7.7
438,46.8945,290,3.4,0.447,0.3216,92,0.025,0.45,-0.83,0.0690,0.1645,0.045,7.7
439,47.9251,295,3.2,0.480,0.3238,89,0.026,0.45,-0.78,0.0666,0.1513,0.043,7.7
440,36.1466,269,3.3,0.400,0.3098,82,0.029,0.41,-0.90,0.0687,0.1496,0.044,7.7
441,49.9264,286,3.3,0.533,0.3118,87,0.027,0.44,-0.70,0.0680,0.1469,0.058,7.7
442,48.8655,326,3.3,0.407,0.3220,87,0.027,0.50,-0.89,0.0710,0.1509,0.068,7.7
443,42.4047,244,3.3,0.473,0.3334,83,0.028,0.38,-0.79,0.0677,0.1535,0.066,7.7
444,37.9598,307,3.3,0.473,0.3278,82,0.029,0.47,-0.79,0.0654,0.1439,0.081,7.7
445,51.4291,307,3.3,0.440,0.3322,86,0.027,0.47,-0.84,0.0662,0.1452,0.085,7.7
446,51.1759,293,3.3,0.473,0.3239,83,0.028,0.45,-0.79,0.0667,0.1424,0.071,7.7
447,50.8526,283,3.2,0.460,0.3150,87,0.027,0.44,-0.81,0.0685,0.1362,0.078,7.8
448,52.9470,318,3.2,0.487,0.3132,89,0.026,0.49,-0.77,0.0662,0.1362,0.087,7.8
449,42.8501,281,3.2,0.440,0.2983,86,0.027,0.43,-0.84,0.0629,0.1255,0.076,7.8
450,39.7892,311,3.3,0.500,0.2933,82,0.029,0.48,-0.75,0.0687,0.1377,0.050,8.0
451,56.1274,304,3.2,0.387,0.2908,85,0.028,0.47,-0.92,0.0664,0.1369,0.034,7.9
452,38.3884,267,3.3,0.527,0.3039,89,0.026,0.41,-0.71,0.0652,0.1397,0.034,7.8
453,56.4463,328,3.4,0.347,0.2989,87,0.027,0.50,-0.98,0.0674,0.1427,0.018,7.8
454,21.4956,264,3.4,0.573,0.3001,79,0.030,0.41,-0.64,0.0656,0.1416,0.037,7.7
455,59.7487,292,3.2,0.360,0.3048,78,0.030,0.45,-0.96,0.0677,0.1358,0.047,7.7
456,34.8829,306,3.3,0.547,0.3026,88,0.027,0.47,-0.68,0.0684,0.1412,0.062,7.7
457,48.8249,280,3.4,0.373,0.3013,87,0.027,0.43,-0.94,0.0668,0.1392,0.043,7.7
458,35.9337,266,3.2,0.553,0.3028,77,0.030,0.41,-0.67,0.0657,0.1385,0.035,7.6
459,60.0606,334,3.3,0.367,0.2997,82,0.029,0.51,-0.95,0.0680,0.1382,0.044,7.7
460,47.3557,307,3.3,0.540,0.3099,82,0.029,0.47,-0.69,0.0661,0.1334,0.026,7.7
461,58.4271,298,3.3,0.373,0.3045,80,0.029,0.46,-0.94,0.0642,0.1441,0.034,7.7
462,30.0566,281,3.4,0.513,0.3080,74,0.032,0.43,-0.73,0.0626,0.1419,0.034,7.7
463,43.3244,301,3.4,0.460,0.3007,75,0.031,0.46,-0.81,0.0637,0.1313,0.026,7.7
464,52.2992,302,3.4,0.500,0.2888,82,0.029,0.46,-0.75,0.0645,0.1290,0.027,7.7
465,56.9466,309,3.3,0.440,0.2819,85,0.028,0.47,-0.84,0.0637,0.1292,0.026,7.7
466,53.5717,283,3.4,0.400,0.2832,79,0.030,0.44,-0.90,0.0644,0.1468,0.028,7.8
467,41.0015,286,3.5,0.507,0.2804,86,0.027,0.44,-0.74,0.0666,0.1451,0.040,7.8
468,40.2866,294,3.4,0.407,0.2722,77,0.030,0.45,-0.89,0.0655,0.1415,0.039,7.9
469,44.9272,269,3.3,0.527,0.2854,85,0.028,0.41,-0.71,0.0641,0.1447,0.064,7.9
470,48.5230,319,3.3,0.440,0.2862,83,0.028,0.49,-0.84,0.0652,0.1419,0.035,7.8
471,38.4880,314,3.2,0.487,0.2924,86,0.027,0.48,-0.77,0.0636,0.1482,0.035,7.7
472,36.6037,277,3.2,0.460,0.2984,86,0.027,0.43,-0.81,0.0649,0.1352,0.042,7.7
473,41.2078,255,3.2,0.480,0.2993,86,0.027,0.39,-0.78,0.0673,0.1386,0.058,7.7
474,32.7789,226,3.3,0.453,0.2987,79,0.030,0.35,-0.82,0.0681,0.1390,0.078,7.7
475,38.5130,245,3.3,0.480,0.3025,73,0.032,0.38,-0.78,0.0663,0.1365,0.069,7.7
476,47.3133,271,3.2,0.440,0.3014,79,0.030,0.42,-0.84,0.0664,0.1287,0.060,7.6
477,37.7977,291,3.2,0.500,0.2923,81,0.029,0.45,-0.75,0.0648,0.1285,0.034,7.7
478,33.9401,263,3.2,0.407,0.2915,91,0.026,0.40,-0.89,0.0638,0.1326,0.054,7.8
479,48.9907,260,3.3,0.513,0.2956,84,0.028,0.40,-0.73,0.0661,0.1282,0.045,7.7
480,47.8497,328,3.3,0.407,0.2834,81,0.029,0.50,-0.89,0.0673,0.1344,0.057,7.7
481,33.5716,271,3.3,0.520,0.2840,87,0.027,0.42,-0.72,0.0643,0.1288,0.080,7.7
482,24.7887,257,3.3,0.420,0.2809,79,0.030,0.40,-0.87,0.0657,0.1220,0.078,7.6
483,35.9306,252,3.5,0.527,0.2734,84,0.028,0.39,-0.71,0.0643,0.1217,0.091,7.7
484,36.0564,245,3.4,0.367,0.2842,87,0.027,0.38,-0.95,0.0629,0.1262,0.098,7.8
485,46.3860,261,3.3,0.547,0.2972,85,0.028,0.40,-0.68,0.0597,0.1389,0.098,7.8
486,59.4808,316,3.3,0.427,0.2979,83,0.028,0.49,-0.86,0.0667,0.1381,0.107,7.8
487,53.3465,299,3.4,0.467,0.2810,81,0.029,0.46,-0.80,0.0672,0.1266,0.114,7.8
488,40.6095,340,3.3,0.460,0.2782,79,0.030,0.52,-0.81,0.0651,0.1313,0.104,7.8
489,37.2315,273,3.2,0.460,0.2842,84,0.028,0.42,-0.81,0.0643,0.1355,0.071,7.7
490,61.1575,350,3.2,0.440,0.2839,89,0.026,0.54,-0.84,0.0648,0.1298,0.060,7.8
491,39.1625,301,3.3,0.473,0.2845,85,0.028,0.46,-0.79,0.0675,0.1371,0.052,7.7
492,33.6359,261,3.5,0.467,0.2933,83,0.028,0.40,-0.80,0.0623,0.1348,0.054,7.7
493,45.6097,290,3.3,0.413,0.2786,79,0.030,0.45,-0.88,0.0685,0.1278,0.045,7.7
494,46.4075,278,3.2,0.507,0.2774,80,0.029,0.43,-0.74,0.0603,0.1187,0.053,7.6
495,52.6804,273,3.3,0.413,0.2827,85,0.028,0.42,-0.88,0.0652,0.1256,0.052,7.6
496,48.9786,309,3.3,0.507,0.2830,80,0.029,0.48,-0.74,0.0645,0.1256,0.044,7.7
497,47.8403,310,3.3,0.420,0.2787,78,0.030,0.48,-0.87,0.0645,0.1264,0.034,7.8
498,47.4788,305,3.3,0.533,0.2932,84,0.028,0.47,-0.70,0.0642,0.1306,0.025,7.8
499,38.9285,313,3.3,0.407,0.2897,84,0.028,0.48,-0.89,0.0655,0.1209,0.017,7.7
500,53.1428,275,3.3,0.513,0.2847,79,0.030,0.42,-0.73,0.0651,0.1187,0.017,7.6
