episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
155,35.7039,245,3.3,0.513,0.2018,78,0.030,0.38,-0.73,0.0730,0.1392,0.028,7.8
156,30.8469,309,3.3,0.467,0.2015,85,0.028,0.47,-0.80,0.0722,0.1382,0.028,7.7
157,36.3277,248,3.4,0.447,0.2038,82,0.029,0.38,-0.83,0.0663,0.1371,0.037,7.7
158,33.3796,272,3.4,0.427,0.2031,75,0.031,0.42,-0.86,0.0650,0.1391,0.038,7.7
159,36.1721,288,3.3,0.527,0.2068,83,0.028,0.44,-0.71,0.0654,0.1452,0.028,7.8
160,57.1552,296,3.3,0.440,0.2133,84,0.028,0.45,-0.84,0.0620,0.1442,0.037,7.8
161,40.5824,295,3.3,0.493,0.2117,84,0.028,0.45,-0.76,0.0665,0.1382,0.038,7.8
162,42.0895,286,3.3,0.453,0.2133,84,0.028,0.44,-0.82,0.0858,0.1402,0.048,7.8
163,33.8637,271,3.3,0.493,0.2158,84,0.028,0.42,-0.76,0.0876,0.1409,0.048,7.6
164,28.5652,199,3.4,0.380,0.2143,79,0.030,0.31,-0.93,0.0841,0.1387,0.048,7.7
165,35.5388,266,3.4,0.540,0.2154,88,0.027,0.41,-0.69,0.0854,0.1381,0.047,7.7
166,48.0337,323,3.4,0.420,0.2170,84,0.028,0.50,-0.87,0.0736,0.1387,0.038,7.8
167,39.0819,266,3.3,0.520,0.2206,84,0.028,0.41,-0.72,0.0733,0.1405,0.028,7.9
168,46.0706,248,3.4,0.420,0.2197,75,0.031,0.38,-0.87,0.0689,0.1401,0.029,7.8
169,16.7419,194,3.4,0.520,0.2206,81,0.029,0.30,-0.72,0.0680,0.1413,0.037,7.8
170,39.7901,240,3.4,0.427,0.2217,83,0.028,0.37,-0.86,0.0661,0.1415,0.028,7.9
171,25.4472,235,3.4,0.500,0.2243,78,0.030,0.36,-0.75,0.0691,0.1461,0.028,7.8
172,35.9703,281,3.4,0.453,0.2251,78,0.030,0.43,-0.82,0.0691,0.1505,0.038,7.8
173,39.7269,279,3.3,0.473,0.2248,80,0.029,0.43,-0.79,0.0718,0.1514,0.037,7.8
174,41.6490,271,3.3,0.500,0.2263,84,0.028,0.42,-0.75,0.0688,0.1518,0.037,7.6
175,34.5516,264,3.4,0.440,0.2260,80,0.029,0.41,-0.84,0.0715,0.1516,0.028,7.7
176,42.9053,236,3.5,0.453,0.2239,78,0.030,0.36,-0.82,0.0688,0.1486,0.028,7.7
177,31.6382,246,3.4,0.453,0.2250,77,0.030,0.38,-0.82,0.0701,0.1513,0.028,7.7
178,30.3507,273,3.4,0.507,0.2224,82,0.029,0.42,-0.74,0.0646,0.1476,0.036,7.8
179,35.9729,288,3.4,0.427,0.2247,84,0.028,0.44,-0.86,0.0650,0.1485,0.035,7.8
180,39.7386,255,3.3,0.473,0.2249,82,0.029,0.39,-0.79,0.0645,0.1488,0.036,7.8
181,29.2934,283,3.3,0.453,0.2260,86,0.027,0.43,-0.82,0.0633,0.1490,0.037,7.7
182,39.1170,248,3.3,0.493,0.2293,81,0.029,0.38,-0.76,0.0807,0.1544,0.028,7.7
183,66.9039,313,3.3,0.413,0.2324,83,0.028,0.48,-0.88,0.0830,0.1495,0.029,7.7
184,25.8182,238,3.4,0.513,0.2396,77,0.030,0.37,-0.73,0.0836,0.1508,0.020,7.8
185,51.0127,312,3.3,0.453,0.2415,82,0.029,0.48,-0.82,0.0757,0.1498,0.020,7.8
186,36.0118,307,3.4,0.487,0.2422,84,0.028,0.47,-0.77,0.0762,0.1454,0.029,7.9
187,46.1537,292,3.3,0.427,0.2395,81,0.029,0.45,-0.86,0.0742,0.1395,0.029,7.9
188,37.9447,269,3.3,0.513,0.2413,84,0.028,0.41,-0.73,0.0670,0.1392,0.029,7.9
189,42.4211,250,3.4,0.427,0.2414,79,0.030,0.38,-0.86,0.0644,0.1385,0.029,7.9
190,43.7543,287,3.4,0.500,0.2405,76,0.031,0.44,-0.75,0.0700,0.1389,0.040,7.8
191,31.5051,279,3.4,0.447,0.2433,81,0.029,0.43,-0.83,0.0715,0.1416,0.050,7.8
192,30.1252,248,3.3,0.527,0.2429,82,0.029,0.38,-0.71,0.0667,0.1345,0.050,7.6
